objective,SGD,Momentum,Nesterov,Adagrad,RMSProp,Adam
logistic_regression_cifar100,3.026470184326172,7.034314632415772,4.1797523498535165,3.499678134918213,0.8426648378372192,29.785320281982425
logistic_regression_cifar10,2.3245835304260254,13.654162406921387,11.178060531616213,3.9095733165740967,4.306502342224121,10.852109909057617
logistic_regression_fmnist,0.28973832726478577,1.3852921724319458,1.0370992640673649e-05,0.06588631868362428,0.5856690406799316,2.33340835571289
logistic_regression_gaussian_exact_param,0.4583284258842468,0.5647426247596741,0.6428238749504089,0.8859807848930359,1.972362756729126,2.8669536113739014
logistic_regression_gaussian_over_param,1.92145574092865,1.868409752845764,1.8909453153610232,2.6766507625579834,3.9875164031982417,4.103525161743163
logistic_regression_gaussian_under_param,1.176150918006897,0.17896568775177002,0.16362905502319336,0.15517635643482208,0.1495761275291443,0.14948131144046786
logistic_regression_mnist,0.6099393963813782,0.41078796982765203,0.3798156380653381,0.3608476519584656,0.33851078152656555,0.4281322956085205
logistic_regression_svhn,3.5151658058166504,9.49259090423584,8.903428077697754,3.930965423583984,3.925047397613525,9.568485260009766
