,,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,SGD,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Momentum,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Nesterov,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,Adagrad,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,RMSProp,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam,Adam
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
logistic_regression_gaussian_exact_param,0,1.9770790338516235,1.9710314273834229,1.9650131464004517,1.9590250253677368,1.9530665874481201,1.9471381902694702,1.941239595413208,1.9353708028793335,1.9295318126678467,1.9237228631973267,1.9179435968399048,1.912194013595581,1.9064744710922241,1.9007847309112549,1.8951246738433838,1.8894942998886108,1.8838937282562256,1.8783228397369385,1.872781753540039,1.8672698736190796,1.8617877960205078,1.8563352823257446,1.850912094116211,1.8455183506011963,1.8401539325714111,1.8348188400268555,1.8295131921768188,1.8242366313934326,1.8189888000488281,1.8137702941894531,1.808580756187439,1.8034203052520752,1.798288345336914,1.7931852340698242,1.7881109714508057,1.7830650806427002,1.7780475616455078,1.773058533668518,1.7680978775024414,1.7631652355194092,1.75826096534729,1.7533845901489258,1.7485361099243164,1.7437152862548828,1.738922119140625,1.734156847000122,1.7294187545776367,1.7247081995010376,1.7200247049331665,1.7153685092926025,2.093578577041626,2.0816009044647217,2.0646166801452637,2.043233871459961,2.0180258750915527,1.989527940750122,1.9582397937774658,1.9246265888214111,1.8891185522079468,1.8521150350570679,1.8139829635620117,1.7750602960586548,1.73565673828125,1.6960541009902954,1.656508445739746,1.6172492504119873,1.5784823894500732,1.5403871536254883,1.5031204223632812,1.4668140411376953,1.4315780401229858,1.3974992036819458,1.364644169807434,1.333059310913086,1.302773118019104,1.273797869682312,1.2461318969726562,1.2197606563568115,1.1946598291397095,1.1707967519760132,1.1481328010559082,1.126624345779419,1.106224775314331,1.0868860483169556,1.0685582160949707,1.0511926412582397,1.034740924835205,1.019155740737915,1.0043919086456299,0.9904057383537292,0.977155864238739,0.9646028280258179,0.9527094960212708,0.9414407014846802,0.9307634234428406,0.9206463098526001,0.9110599756240845,0.9019765853881836,0.8933703303337097,0.8852161169052124,1.3483552932739258,1.3405591249465942,1.3307961225509644,1.3193563222885132,1.3065102100372314,1.2925074100494385,1.2775769233703613,1.2619258165359497,1.245740294456482,1.229185938835144,1.2124097347259521,1.1955394744873047,1.178686499595642,1.1619462966918945,1.145400047302246,1.1291160583496094,1.1131510734558105,1.0975511074066162,1.0823538303375244,1.0675876140594482,1.0532751083374023,1.039432168006897,1.0260694026947021,1.013192892074585,1.0008052587509155,0.9889054298400879,0.9774896502494812,0.9665520787239075,0.9560847282409668,0.9460779428482056,0.9365209341049194,0.9274018406867981,0.9187081456184387,0.9104263186454773,0.9025427103042603,0.8950430154800415,0.8879131078720093,0.8811385035514832,0.8747047185897827,0.8685973286628723,0.8628019094467163,0.857304573059082,0.8520914316177368,0.8471488952636719,0.8424633741378784,0.8380223512649536,0.8338128328323364,0.8298230171203613,0.8260405659675598,0.8224546313285828,1.817914366722107,1.802903413772583,1.7907791137695312,1.7803714275360107,1.7711337804794312,1.7627594470977783,1.7550550699234009,1.7478904724121094,1.7411730289459229,1.7348339557647705,1.7288196086883545,1.7230888605117798,1.7176082134246826,1.7123502492904663,1.7072921991348267,1.702414870262146,1.6977026462554932,1.6931407451629639,1.6887174844741821,1.684422492980957,1.680246114730835,1.6761802434921265,1.6722173690795898,1.6683515310287476,1.6645762920379639,1.660886526107788,1.6572777032852173,1.6537446975708008,1.6502844095230103,1.6468925476074219,1.6435658931732178,1.6403017044067383,1.6370964050292969,1.6339479684829712,1.6308536529541016,1.6278111934661865,1.6248188018798828,1.6218738555908203,1.6189749240875244,1.6161199808120728,1.6133079528808594,1.6105365753173828,1.6078050136566162,1.6051114797592163,1.6024547815322876,1.5998338460922241,1.5972474813461304,1.5946943759918213,1.5921735763549805,1.589684247970581,1.7106659412384033,1.5871391296386719,1.4946753978729248,1.4206125736236572,1.3590152263641357,1.3065022230148315,1.2609341144561768,1.2208582162857056,1.1852366924285889,1.1533005237579346,1.1244614124298096,1.0982601642608643,1.0743297338485718,1.0523738861083984,1.032148003578186,1.0134496688842773,0.99610835313797,0.9799796938896179,0.9649399518966675,0.9508830308914185,0.9377163648605347,0.9253600239753723,0.91374272108078,0.9028031229972839,0.8924857378005981,0.8827416300773621,0.8735270500183105,0.8648029565811157,0.8565341830253601,0.8486886024475098,0.8412378430366516,0.8341556787490845,0.8274180293083191,0.8210036158561707,0.8148924112319946,0.8090659976005554,0.8035079836845398,0.7982028126716614,0.7931362390518188,0.7882951498031616,0.7836673259735107,0.7792415618896484,0.7750071883201599,0.7709546089172363,0.7670745849609375,0.7633585929870605,0.7597988843917847,0.7563877105712891,0.7531183958053589,0.7499842643737793,1.8662306070327759,1.8461872339248657,1.8267532587051392,1.807602882385254,1.7885119915008545,1.7693637609481812,1.7502202987670898,1.7311906814575195,1.7123749256134033,1.6938585042953491,1.675691843032837,1.6578737497329712,1.6403672695159912,1.623119592666626,1.6060817241668701,1.5892298221588135,1.5725704431533813,1.556130290031433,1.5399448871612549,1.5240509510040283,1.5084782838821411,1.4932407140731812,1.478334665298462,1.463741660118103,1.4494364261627197,1.4353965520858765,1.4216078519821167,1.408068299293518,1.394785761833191,1.3817732334136963,1.369045615196228,1.3566124439239502,1.344476580619812,1.3326308727264404,1.3210623264312744,1.3097532987594604,1.2986884117126465,1.2878563404083252,1.2772513628005981,1.2668735980987549,1.2567260265350342,1.246811866760254,1.2371327877044678,1.2276853322982788,1.2184627056121826,1.20945405960083,1.2006473541259766,1.192031979560852,1.1835989952087402,1.1753430366516113
logistic_regression_gaussian_exact_param,1,1.5748659372329712,1.5700346231460571,1.5652233362197876,1.5604321956634521,1.5556614398956299,1.5509105920791626,1.546180248260498,1.5414702892303467,1.5367807149887085,1.5321117639541626,1.5274631977081299,1.5228352546691895,1.5182279348373413,1.513641119003296,1.509075403213501,1.5045301914215088,1.500005841255188,1.4955024719238281,1.49101984500885,1.486558198928833,1.4821176528930664,1.4776980876922607,1.473299264907837,1.4689218997955322,1.464565396308899,1.4602301120758057,1.4559160470962524,1.4516233205795288,1.4473518133163452,1.443101406097412,1.438872218132019,1.4346644878387451,1.4304779767990112,1.4263129234313965,1.4221693277359009,1.4180468320846558,1.4139457941055298,1.4098660945892334,1.4058078527450562,1.401771068572998,1.3977556228637695,1.3937616348266602,1.3897888660430908,1.3858377933502197,1.3819078207015991,1.3779995441436768,1.374112606048584,1.3702468872070312,1.3664026260375977,1.3625797033309937,1.4758224487304688,1.4667869806289673,1.4540083408355713,1.4379793405532837,1.4191683530807495,1.3980183601379395,1.374943733215332,1.3503310680389404,1.3245375156402588,1.297891616821289,1.2706931829452515,1.2432143688201904,1.2156989574432373,1.1883643865585327,1.1614015102386475,1.1349753141403198,1.1092267036437988,1.0842726230621338,1.0602068901062012,1.0371028184890747,1.015013575553894,0.9939739108085632,0.9740027189254761,0.9551040530204773,0.9372693300247192,0.9204798936843872,0.9047082662582397,0.8899204134941101,0.8760774731636047,0.863136887550354,0.8510544896125793,0.8397848010063171,0.8292824029922485,0.8195031881332397,0.8104034662246704,0.8019420504570007,0.7940793037414551,0.7867778539657593,0.7800024747848511,0.7737201452255249,0.7679001092910767,0.7625134587287903,0.7575332522392273,0.7529343366622925,0.7486936450004578,0.744789183139801,0.74120032787323,0.7379081845283508,0.7348945736885071,0.7321426272392273,1.7277851104736328,1.713464379310608,1.6954667568206787,1.674291968345642,1.6504096984863281,1.6242587566375732,1.5962488651275635,1.566759705543518,1.5361430644989014,1.5047225952148438,1.4727951288223267,1.4406301975250244,1.4084711074829102,1.3765347003936768,1.3450119495391846,1.314068078994751,1.2838428020477295,1.2544512748718262,1.2259852886199951,1.1985138654708862,1.1720860004425049,1.1467314958572388,1.1224639415740967,1.0992823839187622,1.0771749019622803,1.056119680404663,1.036087989807129,1.0170457363128662,0.9989557266235352,0.9817784428596497,0.965473473072052,0.9500007629394531,0.9353209733963013,0.9213957786560059,0.9081886410713196,0.8956648707389832,0.8837912678718567,0.8725366592407227,0.861871600151062,0.8517687916755676,0.8422017097473145,0.8331459760665894,0.8245782852172852,0.8164766430854797,0.8088198900222778,0.8015880584716797,0.794762134552002,0.7883237600326538,0.7822552919387817,0.7765396237373352,1.5901596546173096,1.5779575109481812,1.568082332611084,1.5595922470092773,1.5520466566085815,1.5451984405517578,1.5388917922973633,1.5330218076705933,1.5275135040283203,1.5223110914230347,1.5173718929290771,1.5126622915267944,1.508155345916748,1.503828763961792,1.499664545059204,1.495646595954895,1.4917625188827515,1.488000750541687,1.4843512773513794,1.4808058738708496,1.477357029914856,1.4739978313446045,1.4707225561141968,1.4675259590148926,1.4644033908843994,1.4613500833511353,1.458362340927124,1.4554370641708374,1.4525705575942993,1.449759840965271,1.4470024108886719,1.4442956447601318,1.441637396812439,1.4390251636505127,1.4364573955535889,1.433931589126587,1.4314467906951904,1.429000973701477,1.4265925884246826,1.4242204427719116,1.4218829870224,1.419579267501831,1.4173076152801514,1.415067434310913,1.4128572940826416,1.4106764793395996,1.4085240364074707,1.406398892402649,1.404300332069397,1.402227520942688,1.6897042989730835,1.5641987323760986,1.4718449115753174,1.398970365524292,1.3391755819320679,1.28884756565094,1.2457079887390137,1.2082128524780273,1.1752607822418213,1.1460362672805786,1.119917869567871,1.0964208841323853,1.075160026550293,1.0558252334594727,1.0381619930267334,1.021960735321045,1.0070456266403198,0.993269145488739,0.9805058240890503,0.9686481356620789,0.9576038122177124,0.9472929239273071,0.9376456141471863,0.9286012649536133,0.920106053352356,0.9121128916740417,0.9045799374580383,0.8974698185920715,0.8907492756843567,0.8843885660171509,0.8783608675003052,0.8726421594619751,0.8672103881835938,0.8620461225509644,0.8571311831474304,0.8524492979049683,0.8479856252670288,0.8437264561653137,0.8396590948104858,0.8357722163200378,0.8320552706718445,0.8284985423088074,0.8250929117202759,0.821830153465271,0.8187025189399719,0.8157027959823608,0.8128244280815125,0.8100611567497253,0.8074072599411011,0.8048575520515442,2.0431392192840576,2.0222535133361816,2.0015087127685547,1.9808858633041382,1.9603707790374756,1.9399678707122803,1.9196990728378296,1.899592638015747,1.8796770572662354,1.8599780797958374,1.8405170440673828,1.8213081359863281,1.8023569583892822,1.783664345741272,1.765228509902954,1.747045874595642,1.7291126251220703,1.7114238739013672,1.693976640701294,1.676770567893982,1.6598094701766968,1.6431005001068115,1.6266533136367798,1.610478401184082,1.5945864915847778,1.5789860486984253,1.5636842250823975,1.5486838817596436,1.5339858531951904,1.5195876359939575,1.5054848194122314,1.4916719198226929,1.4781434535980225,1.4648935794830322,1.451918363571167,1.4392138719558716,1.4267785549163818,1.4146106243133545,1.402707815170288,1.3910677433013916,1.3796865940093994,1.3685598373413086,1.3576810359954834,1.3470423221588135,1.3366354703903198,1.326451063156128,1.3164794445037842,1.3067115545272827,1.2971389293670654,1.2877528667449951
logistic_regression_gaussian_exact_param,2,1.8001607656478882,1.7948106527328491,1.7894842624664307,1.7841823101043701,1.7789041996002197,1.7736501693725586,1.768419861793518,1.763213872909546,1.7580320835113525,1.7528740167617798,1.747740387916565,1.7426307201385498,1.737545371055603,1.7324841022491455,1.7274467945098877,1.7224340438842773,1.7174451351165771,1.7124807834625244,1.707540512084961,1.7026245594024658,1.6977323293685913,1.6928647756576538,1.6880214214324951,1.6832021474838257,1.6784073114395142,1.6736364364624023,1.6688899993896484,1.6641676425933838,1.6594693660736084,1.6547952890396118,1.6501455307006836,1.6455199718475342,1.640918493270874,1.6363413333892822,1.6317880153656006,1.6272588968276978,1.6227538585662842,1.6182727813720703,1.6138159036636353,1.6093829870224,1.6049740314483643,1.6005890369415283,1.5962278842926025,1.591890573501587,1.5875771045684814,1.5832874774932861,1.5790215730667114,1.5747795104980469,1.5705610513687134,1.5663663148880005,1.3684881925582886,1.3611984252929688,1.3508875370025635,1.3379532098770142,1.322773814201355,1.3057087659835815,1.287095069885254,1.2672476768493652,1.2464582920074463,1.2249946594238281,1.203100323677063,1.1809948682785034,1.1588733196258545,1.136906623840332,1.1152424812316895,1.0940052270889282,1.0732983350753784,1.0532042980194092,1.033787488937378,1.0150948762893677,0.9971591830253601,0.9799997210502625,0.9636249542236328,0.9480342864990234,0.9332192540168762,0.9191659092903137,0.9058553576469421,0.8932659029960632,0.8813724517822266,0.8701491355895996,0.8595689535140991,0.8496044278144836,0.8402279615402222,0.8314124941825867,0.8231315612792969,0.8153591156005859,0.8080703020095825,0.8012410402297974,0.7948477864265442,0.7888684868812561,0.7832819223403931,0.7780674695968628,0.7732056975364685,0.7686777114868164,0.7644658088684082,0.760552704334259,0.7569221258163452,0.7535582184791565,0.7504458427429199,0.7475708723068237,1.5905215740203857,1.5808374881744385,1.5686794519424438,1.5543880462646484,1.538279414176941,1.520644187927246,1.501747488975525,1.481829285621643,1.461105465888977,1.439768671989441,1.4179904460906982,1.3959211111068726,1.3736929893493652,1.3514219522476196,1.3292076587677002,1.3071372509002686,1.2852846384048462,1.2637135982513428,1.2424777746200562,1.2216237783432007,1.201189398765564,1.181206464767456,1.1617017984390259,1.1426966190338135,1.1242080926895142,1.106249451637268,1.0888311862945557,1.0719600915908813,1.055640459060669,1.0398750305175781,1.0246636867523193,1.0100046396255493,0.9958944320678711,0.9823282361030579,0.9692999124526978,0.95680171251297,0.9448253512382507,0.9333611726760864,0.9223984479904175,0.9119260907173157,0.9019321203231812,0.892403781414032,0.8833279609680176,0.8746910095214844,0.8664788007736206,0.8586772680282593,0.8512715101242065,0.8442468643188477,0.8375886082649231,0.8312813639640808,1.8240553140640259,1.812220573425293,1.8026517629623413,1.7944304943084717,1.7871274948120117,1.7805016040802002,1.7744016647338867,1.7687256336212158,1.7633998394012451,1.7583706378936768,1.7535960674285889,1.74904465675354,1.744688630104065,1.7405073642730713,1.7364826202392578,1.7325998544692993,1.7288458347320557,1.7252099514007568,1.7216829061508179,1.7182562351226807,1.714922308921814,1.711674690246582,1.7085082530975342,1.7054176330566406,1.7023979425430298,1.699445128440857,1.696555495262146,1.693725824356079,1.6909523010253906,1.688232660293579,1.6855642795562744,1.6829442977905273,1.6803706884384155,1.6778415441513062,1.6753549575805664,1.6729087829589844,1.670501947402954,1.6681320667266846,1.6657984256744385,1.663498878479004,1.6612331867218018,1.6589992046356201,1.6567962169647217,1.6546233892440796,1.6524791717529297,1.6503629684448242,1.6482737064361572,1.6462106704711914,1.6441729068756104,1.6421598196029663,1.3116391897201538,1.2156670093536377,1.1462723016738892,1.0916247367858887,1.0471082925796509,1.0100252628326416,0.9786561131477356,0.9518082737922668,0.928613007068634,0.9084151387214661,0.8907071948051453,0.8750898241996765,0.8612427711486816,0.8489065170288086,0.8378688097000122,0.8279536366462708,0.8190147280693054,0.8109291195869446,0.8035928010940552,0.7969176769256592,0.7908281087875366,0.7852594256401062,0.7801560163497925,0.7754692435264587,0.7711572051048279,0.7671834230422974,0.7635157108306885,0.7601257562637329,0.7569890022277832,0.7540834546089172,0.7513896822929382,0.7488906383514404,0.7465707659721375,0.7444162964820862,0.7424151301383972,0.7405560612678528,0.7388292551040649,0.7372254729270935,0.7357367873191833,0.7343556880950928,0.7330754995346069,0.7318898439407349,0.7307931184768677,0.7297800779342651,0.7288460731506348,0.7279865145683289,0.7271974682807922,0.7264748811721802,0.72581547498703,0.7252157330513,1.8376039266586304,1.818701148033142,1.799950361251831,1.7813587188720703,1.7629340887069702,1.7446845769882202,1.7266161441802979,1.708733320236206,1.6910384893417358,1.6735312938690186,1.6562111377716064,1.639075517654419,1.6221225261688232,1.6053531169891357,1.5887677669525146,1.5723702907562256,1.5561652183532715,1.5401586294174194,1.524357795715332,1.5087692737579346,1.4933996200561523,1.478253722190857,1.4633347988128662,1.4486441612243652,1.434181809425354,1.4199460744857788,1.4059354066848755,1.3921483755111694,1.378584623336792,1.3652448654174805,1.3521301746368408,1.3392425775527954,1.3265845775604248,1.3141573667526245,1.3019616603851318,1.2899965047836304,1.2782597541809082,1.2667484283447266,1.2554588317871094,1.2443872690200806,1.2335306406021118,1.222886323928833,1.2124519348144531,1.2022264003753662,1.1922080516815186,1.1823952198028564,1.1727858781814575,1.1633765697479248,1.1541635990142822,1.1451427936553955
logistic_regression_gaussian_exact_param,3,1.356537938117981,1.3529328107833862,1.3493505716323853,1.345790982246399,1.3422539234161377,1.3387391567230225,1.3352466821670532,1.3317762613296509,1.3283278942108154,1.3249013423919678,1.3214964866638184,1.3181133270263672,1.3147515058517456,1.3114114999771118,1.3080923557281494,1.304794430732727,1.3015176057815552,1.2982614040374756,1.295026183128357,1.2918113470077515,1.2886170148849487,1.2854434251785278,1.282289743423462,1.27915620803833,1.2760425806045532,1.272948980331421,1.269874930381775,1.2668205499649048,1.263785481452942,1.2607698440551758,1.2577733993530273,1.2547962665557861,1.2518376111984253,1.248897910118103,1.2459769248962402,1.2430745363235474,1.2401906251907349,1.2373247146606445,1.2344772815704346,1.2316479682922363,1.2288362979888916,1.226042628288269,1.2232666015625,1.2205078601837158,1.217766523361206,1.2150428295135498,1.2123360633850098,1.209646463394165,1.206973671913147,1.2043176889419556,1.8910961151123047,1.8805391788482666,1.8655935525894165,1.8468208312988281,1.8247525691986084,1.799888253211975,1.7726936340332031,1.7436020374298096,1.7130119800567627,1.6812875270843506,1.6487598419189453,1.6157264709472656,1.5824525356292725,1.549170732498169,1.5160834789276123,1.4833638668060303,1.451155662536621,1.4195773601531982,1.3887230157852173,1.35866379737854,1.3294521570205688,1.301122784614563,1.2736963033676147,1.2471809387207031,1.2215756177902222,1.1968717575073242,1.1730552911758423,1.1501083374023438,1.1280105113983154,1.1067402362823486,1.0862749814987183,1.066592812538147,1.0476720333099365,1.029491662979126,1.0120315551757812,0.9952725172042847,0.9791967272758484,0.9637864232063293,0.9490248560905457,0.9348959922790527,0.9213837385177612,0.9084728956222534,0.8961479067802429,0.8843938708305359,0.8731953501701355,0.8625370860099792,0.852403461933136,0.842779278755188,0.8336483836174011,0.8249951601028442,1.956106424331665,1.9386898279190063,1.9167978763580322,1.891034722328186,1.8619636297225952,1.8301095962524414,1.7959579229354858,1.7599576711654663,1.7225204706192017,1.684025526046753,1.6448190212249756,1.6052173376083374,1.5655086040496826,1.5259536504745483,1.486788034439087,1.4482227563858032,1.4104450941085815,1.3736193180084229,1.337886929512024,1.3033661842346191,1.270153284072876,1.2383224964141846,1.2079259157180786,1.178995966911316,1.1515449285507202,1.1255686283111572,1.1010465621948242,1.0779459476470947,1.056222915649414,1.0358253717422485,1.016695261001587,0.9987707138061523,0.9819877743721008,0.9662814140319824,0.9515878558158875,0.9378446340560913,0.9249913096427917,0.9129706621170044,0.9017279744148254,0.8912122845649719,0.8813756704330444,0.8721733093261719,0.8635637164115906,0.8555082082748413,0.8479711413383484,0.8409188985824585,0.8343210220336914,0.8281488418579102,0.8223755955696106,0.8169767260551453,2.223074436187744,2.206998348236084,2.1940200328826904,2.182884931564331,2.1730055809020996,2.1640524864196777,2.155818223953247,2.1481614112854004,2.1409831047058105,2.1342074871063232,2.1277782917022705,2.1216490268707275,2.115783929824829,2.1101536750793457,2.1047329902648926,2.099501848220825,2.0944418907165527,2.08953857421875,2.0847792625427246,2.0801517963409424,2.0756468772888184,2.0712554454803467,2.0669703483581543,2.062783718109131,2.058690309524536,2.0546834468841553,2.050759792327881,2.046912908554077,2.043140172958374,2.0394368171691895,2.035799741744995,2.0322258472442627,2.028712034225464,2.0252556800842285,2.0218544006347656,2.018505811691284,2.015207529067993,2.0119576454162598,2.008754253387451,2.0055956840515137,2.0024800300598145,1.9994062185287476,1.996372938156128,1.993377923965454,1.9904203414916992,1.9874992370605469,1.9846128225326538,1.9817606210708618,1.9789413213729858,1.9761537313461304,1.200225591659546,1.1220548152923584,1.067551851272583,1.026275634765625,0.9935066103935242,0.9666398763656616,0.9440729022026062,0.9247530698776245,0.9079582095146179,0.8931758999824524,0.8800331354141235,0.8682518005371094,0.85761958360672,0.8479712605476379,0.8391759991645813,0.8311277627944946,0.8237398862838745,0.8169400095939636,0.8106676340103149,0.8048702478408813,0.7995036840438843,0.7945287823677063,0.7899118661880493,0.7856228947639465,0.7816351652145386,0.7779253125190735,0.7744719982147217,0.7712563276290894,0.7682607769966125,0.765470027923584,0.7628700137138367,0.7604476809501648,0.7581912875175476,0.7560900449752808,0.7541341185569763,0.7523142695426941,0.7506221532821655,0.7490500807762146,0.7475908994674683,0.7462378740310669,0.7449847459793091,0.7438259720802307,0.7427563071250916,0.7417705655097961,0.7408641576766968,0.7400328516960144,0.7392727136611938,0.7385796308517456,0.737950325012207,0.7373814582824707,1.9705064296722412,1.9515712261199951,1.932560682296753,1.9133745431900024,1.8940623998641968,1.8747456073760986,1.8555443286895752,1.8365567922592163,1.817836046218872,1.7993837594985962,1.7811729907989502,1.7631666660308838,1.7453219890594482,1.7275969982147217,1.7099571228027344,1.6923885345458984,1.6749012470245361,1.6575233936309814,1.6402921676635742,1.6232433319091797,1.6064035892486572,1.5897853374481201,1.5733851194381714,1.5571883916854858,1.541172981262207,1.5253164768218994,1.50960111618042,1.494020700454712,1.4785815477371216,1.4632993936538696,1.4481964111328125,1.4332935810089111,1.418607234954834,1.4041454792022705,1.389906883239746,1.375883936882019,1.3620649576187134,1.34843909740448,1.3350001573562622,1.321748971939087,1.3086917400360107,1.295839548110962,1.2832051515579224,1.2707984447479248,1.2586266994476318,1.2466901540756226,1.234985589981079,1.2235066890716553,1.2122461795806885,1.2011984586715698
