,SGD,Momentum,Nesterov,Adagrad,RMSProp,Adam
logistic_regression_gaussian_exact_param,0.4583284258842468,0.5647426247596741,0.6428238749504089,0.8859807848930359,1.972362756729126,2.8669536113739014
logistic_regression_gaussian_over_param,1.92145574092865,1.8684097528457642,1.890945315361023,2.6766507625579834,3.987516403198242,4.103525161743164
logistic_regression_gaussian_over_param,1.176150918006897,0.17896568775177002,0.16362905502319336,0.15517635643482208,0.1495761275291443,0.14948131144046783
