,SGD,Momentum,Nesterov,Adagrad,RMSProp,Adam
logistic_regression_cifar100,4.690258105595906,11.4289763768514,12.499916076660156,7.674095630645752,15.992210070292154,20.653107007344563
logistic_regression_cifar10,7.315885225931804,14.227174123128256,8.17400042215983,5.8582431475321455,22.719051361083984,31.829569180806477
logistic_regression_fmnist,1.3998956680297852,1.4616815050443013,1.885813335577647,1.1482507586479187,4.025354264876417,1.5401194882918692
logistic_regression_mnist,0.4891611138979594,0.3850077986717224,0.36460267504056293,0.3601086735725403,0.43681220213572186,0.45348965128262836
logistic_regression_svhn,4.173823515574138,11.281049410502115,8.224485556284586,4.475658734639485,15.160476684570312,11.60618813832601
